id,name,signup_date,amount,active,user_uuid,score
4564,user_4564,2020-07-09,2310.81,False,00000000-0000-0000-0000-0000000011d4,94
4565,user_4565,2020-07-09,8973.86,False,00000000-0000-0000-0000-0000000011d5,79
4566,user_4566,2020-07-09,2561.92,False,00000000-0000-0000-0000-0000000011d6,27
4567,user_4567,2020-07-09,2206.51,False,00000000-0000-0000-0000-0000000011d7,69
4568,user_4568,2020-07-09,1381.25,True,00000000-0000-0000-0000-0000000011d8,31
4569,user_4569,2020-07-09,8591.12,False,00000000-0000-0000-0000-0000000011d9,91
4570,user_4570,2020-07-09,5000.58,False,00000000-0000-0000-0000-0000000011da,10
4571,user_4571,2020-07-09,6748.93,False,00000000-0000-0000-0000-0000000011db,41
4572,user_4572,2020-07-09,2390.66,False,00000000-0000-0000-0000-0000000011dc,22
4573,user_4573,2020-07-09,7580.4,False,00000000-0000-0000-0000-0000000011dd,29
4574,user_4574,2020-07-09,7600.06,True,00000000-0000-0000-0000-0000000011de,8
4575,user_4575,2020-07-09,3125.98,False,00000000-0000-0000-0000-0000000011df,91
4576,user_4576,2020-07-09,4106.83,False,00000000-0000-0000-0000-0000000011e0,87
4577,user_4577,2020-07-09,2096.9,False,00000000-0000-0000-0000-0000000011e1,58
4578,user_4578,2020-07-09,9765.61,True,00000000-0000-0000-0000-0000000011e2,27
4579,user_4579,2020-07-09,6456.03,True,00000000-0000-0000-0000-0000000011e3,87
4580,user_4580,2020-07-09,9345.44,True,00000000-0000-0000-0000-0000000011e4,78
4581,user_4581,2020-07-09,3033.86,False,00000000-0000-0000-0000-0000000011e5,32
4582,user_4582,2020-07-09,7818.91,False,00000000-0000-0000-0000-0000000011e6,46
4583,user_4583,2020-07-09,7658.59,True,00000000-0000-0000-0000-0000000011e7,97
4584,user_4584,2020-07-10,6916.56,True,00000000-0000-0000-0000-0000000011e8,21
4585,user_4585,2020-07-10,9656.39,False,00000000-0000-0000-0000-0000000011e9,28
4586,user_4586,2020-07-10,3935.55,False,00000000-0000-0000-0000-0000000011ea,33
4587,user_4587,2020-07-10,1307.17,False,00000000-0000-0000-0000-0000000011eb,41
4588,user_4588,2020-07-10,6717.09,True,00000000-0000-0000-0000-0000000011ec,51
4589,user_4589,2020-07-10,7293.1,False,00000000-0000-0000-0000-0000000011ed,46
4590,user_4590,2020-07-10,5750.61,False,00000000-0000-0000-0000-0000000011ee,73
4591,user_4591,2020-07-10,2068.18,True,00000000-0000-0000-0000-0000000011ef,50
4592,user_4592,2020-07-10,5044.56,True,00000000-0000-0000-0000-0000000011f0,44
4593,user_4593,2020-07-10,3121.9,True,00000000-0000-0000-0000-0000000011f1,93
4594,user_4594,2020-07-10,4274.67,False,00000000-0000-0000-0000-0000000011f2,74
4595,user_4595,2020-07-10,6452.19,True,00000000-0000-0000-0000-0000000011f3,33
4596,user_4596,2020-07-10,7452.15,True,00000000-0000-0000-0000-0000000011f4,20
4597,user_4597,2020-07-10,2322.25,False,00000000-0000-0000-0000-0000000011f5,12
4598,user_4598,2020-07-10,4053.25,False,00000000-0000-0000-0000-0000000011f6,53
4599,user_4599,2020-07-10,2691.62,True,00000000-0000-0000-0000-0000000011f7,24
4600,user_4600,2020-07-10,1986.32,False,00000000-0000-0000-0000-0000000011f8,20
4601,user_4601,2020-07-10,7833.87,True,00000000-0000-0000-0000-0000000011f9,0
4602,user_4602,2020-07-10,9092.53,False,00000000-0000-0000-0000-0000000011fa,57
4603,user_4603,2020-07-10,3702.32,False,00000000-0000-0000-0000-0000000011fb,68
4604,user_4604,2020-07-10,7512.79,True,00000000-0000-0000-0000-0000000011fc,85
4605,user_4605,2020-07-10,8969.95,True,00000000-0000-0000-0000-0000000011fd,70
4606,user_4606,2020-07-10,8461.24,True,00000000-0000-0000-0000-0000000011fe,12
4607,user_4607,2020-07-10,1828.13,False,00000000-0000-0000-0000-0000000011ff,51
4608,user_4608,2020-07-11,9562.92,True,00000000-0000-0000-0000-000000001200,22
4609,user_4609,2020-07-11,3766.76,False,00000000-0000-0000-0000-000000001201,20
4610,user_4610,2020-07-11,3392.41,False,00000000-0000-0000-0000-000000001202,5
4611,user_4611,2020-07-11,624.31,True,00000000-0000-0000-0000-000000001203,19
4612,user_4612,2020-07-11,4861.74,False,00000000-0000-0000-0000-000000001204,75
4613,user_4613,2020-07-11,1090.14,False,00000000-0000-0000-0000-000000001205,39
4614,user_4614,2020-07-11,2485.4,True,00000000-0000-0000-0000-000000001206,8
4615,user_4615,2020-07-11,3169.43,False,00000000-0000-0000-0000-000000001207,49
4616,user_4616,2020-07-11,8088.26,False,00000000-0000-0000-0000-000000001208,27
4617,user_4617,2020-07-11,8754.89,True,00000000-0000-0000-0000-000000001209,10
4618,user_4618,2020-07-11,3024.66,True,00000000-0000-0000-0000-00000000120a,95
4619,user_4619,2020-07-11,8586.98,False,00000000-0000-0000-0000-00000000120b,74
4620,user_4620,2020-07-11,8572.31,False,00000000-0000-0000-0000-00000000120c,87
4621,user_4621,2020-07-11,7646.51,False,00000000-0000-0000-0000-00000000120d,55
4622,user_4622,2020-07-11,1466.95,False,00000000-0000-0000-0000-00000000120e,78
4623,user_4623,2020-07-11,6903.23,True,00000000-0000-0000-0000-00000000120f,34
4624,user_4624,2020-07-11,9450.24,False,00000000-0000-0000-0000-000000001210,80
4625,user_4625,2020-07-11,6825.4,False,00000000-0000-0000-0000-000000001211,24
4626,user_4626,2020-07-11,3316.17,False,00000000-0000-0000-0000-000000001212,98
4627,user_4627,2020-07-11,5005.79,False,00000000-0000-0000-0000-000000001213,18
4628,user_4628,2020-07-11,6457.25,True,00000000-0000-0000-0000-000000001214,30
4629,user_4629,2020-07-11,5105.7,False,00000000-0000-0000-0000-000000001215,80
4630,user_4630,2020-07-11,1199.53,True,00000000-0000-0000-0000-000000001216,49
4631,user_4631,2020-07-11,3120.64,True,00000000-0000-0000-0000-000000001217,86
4632,user_4632,2020-07-12,8023.96,True,00000000-0000-0000-0000-000000001218,62
4633,user_4633,2020-07-12,8614.18,True,00000000-0000-0000-0000-000000001219,46
4634,user_4634,2020-07-12,1373.0,True,00000000-0000-0000-0000-00000000121a,0
4635,user_4635,2020-07-12,9523.87,False,00000000-0000-0000-0000-00000000121b,57
4636,user_4636,2020-07-12,3288.23,True,00000000-0000-0000-0000-00000000121c,9
4637,user_4637,2020-07-12,6623.14,True,00000000-0000-0000-0000-00000000121d,7
4638,user_4638,2020-07-12,7518.25,True,00000000-0000-0000-0000-00000000121e,25
4639,user_4639,2020-07-12,8119.46,False,00000000-0000-0000-0000-00000000121f,33
4640,user_4640,2020-07-12,9457.5,True,00000000-0000-0000-0000-000000001220,18
4641,user_4641,2020-07-12,3129.2,False,00000000-0000-0000-0000-000000001221,77
4642,user_4642,2020-07-12,8585.06,True,00000000-0000-0000-0000-000000001222,71
4643,user_4643,2020-07-12,1316.87,True,00000000-0000-0000-0000-000000001223,0
4644,user_4644,2020-07-12,7050.41,False,00000000-0000-0000-0000-000000001224,47
4645,user_4645,2020-07-12,7419.78,False,00000000-0000-0000-0000-000000001225,24
4646,user_4646,2020-07-12,6777.23,False,00000000-0000-0000-0000-000000001226,23
4647,user_4647,2020-07-12,2523.15,True,00000000-0000-0000-0000-000000001227,46
4648,user_4648,2020-07-12,8730.43,False,00000000-0000-0000-0000-000000001228,83
4649,user_4649,2020-07-12,1688.58,False,00000000-0000-0000-0000-000000001229,93
4650,user_4650,2020-07-12,536.35,False,00000000-0000-0000-0000-00000000122a,68
4651,user_4651,2020-07-12,7174.65,False,00000000-0000-0000-0000-00000000122b,66
4652,user_4652,2020-07-12,4754.76,False,00000000-0000-0000-0000-00000000122c,31
4653,user_4653,2020-07-12,8490.98,True,00000000-0000-0000-0000-00000000122d,16
4654,user_4654,2020-07-12,3833.97,False,00000000-0000-0000-0000-00000000122e,60
4655,user_4655,2020-07-12,1682.79,True,00000000-0000-0000-0000-00000000122f,68
4656,user_4656,2020-07-13,8364.42,False,00000000-0000-0000-0000-000000001230,10
4657,user_4657,2020-07-13,5489.1,False,00000000-0000-0000-0000-000000001231,37
4658,user_4658,2020-07-13,1891.96,True,00000000-0000-0000-0000-000000001232,67
4659,user_4659,2020-07-13,7203.84,True,00000000-0000-0000-0000-000000001233,18
4660,user_4660,2020-07-13,5111.14,True,00000000-0000-0000-0000-000000001234,86
4661,user_4661,2020-07-13,6043.13,True,00000000-0000-0000-0000-000000001235,16
4662,user_4662,2020-07-13,4608.98,False,00000000-0000-0000-0000-000000001236,12
4663,user_4663,2020-07-13,8287.09,True,00000000-0000-0000-0000-000000001237,90
4664,user_4664,2020-07-13,8295.63,False,00000000-0000-0000-0000-000000001238,0
4665,user_4665,2020-07-13,7093.89,False,00000000-0000-0000-0000-000000001239,1
4666,user_4666,2020-07-13,1054.01,False,00000000-0000-0000-0000-00000000123a,81
4667,user_4667,2020-07-13,8388.54,True,00000000-0000-0000-0000-00000000123b,99
4668,user_4668,2020-07-13,6710.13,True,00000000-0000-0000-0000-00000000123c,96
4669,user_4669,2020-07-13,6970.24,True,00000000-0000-0000-0000-00000000123d,99
4670,user_4670,2020-07-13,3629.83,False,00000000-0000-0000-0000-00000000123e,65
4671,user_4671,2020-07-13,8792.8,True,00000000-0000-0000-0000-00000000123f,67
4672,user_4672,2020-07-13,7253.72,True,00000000-0000-0000-0000-000000001240,15
4673,user_4673,2020-07-13,1125.9,False,00000000-0000-0000-0000-000000001241,3
4674,user_4674,2020-07-13,4077.78,True,00000000-0000-0000-0000-000000001242,56
4675,user_4675,2020-07-13,8863.8,False,00000000-0000-0000-0000-000000001243,72
4676,user_4676,2020-07-13,471.97,True,00000000-0000-0000-0000-000000001244,84
4677,user_4677,2020-07-13,9614.17,True,00000000-0000-0000-0000-000000001245,22
4678,user_4678,2020-07-13,6791.63,True,00000000-0000-0000-0000-000000001246,1
4679,user_4679,2020-07-13,6313.76,True,00000000-0000-0000-0000-000000001247,66
4680,user_4680,2020-07-14,2705.59,True,00000000-0000-0000-0000-000000001248,86
4681,user_4681,2020-07-14,2487.92,False,00000000-0000-0000-0000-000000001249,25
4682,user_4682,2020-07-14,9420.58,True,00000000-0000-0000-0000-00000000124a,6
4683,user_4683,2020-07-14,2982.72,True,00000000-0000-0000-0000-00000000124b,99
4684,user_4684,2020-07-14,7755.05,True,00000000-0000-0000-0000-00000000124c,43
4685,user_4685,2020-07-14,3931.22,True,00000000-0000-0000-0000-00000000124d,32
4686,user_4686,2020-07-14,1392.54,True,00000000-0000-0000-0000-00000000124e,63
4687,user_4687,2020-07-14,107.15,True,00000000-0000-0000-0000-00000000124f,35
4688,user_4688,2020-07-14,5442.57,True,00000000-0000-0000-0000-000000001250,3
4689,user_4689,2020-07-14,9757.79,False,00000000-0000-0000-0000-000000001251,22
4690,user_4690,2020-07-14,3691.36,False,00000000-0000-0000-0000-000000001252,24
4691,user_4691,2020-07-14,3571.92,True,00000000-0000-0000-0000-000000001253,89
4692,user_4692,2020-07-14,3440.92,False,00000000-0000-0000-0000-000000001254,91
4693,user_4693,2020-07-14,5205.44,True,00000000-0000-0000-0000-000000001255,91
4694,user_4694,2020-07-14,4406.65,False,00000000-0000-0000-0000-000000001256,84
4695,user_4695,2020-07-14,8799.15,True,00000000-0000-0000-0000-000000001257,73
4696,user_4696,2020-07-14,5055.21,True,00000000-0000-0000-0000-000000001258,26
4697,user_4697,2020-07-14,5077.58,False,00000000-0000-0000-0000-000000001259,50
4698,user_4698,2020-07-14,1383.72,True,00000000-0000-0000-0000-00000000125a,78
4699,user_4699,2020-07-14,9827.4,False,00000000-0000-0000-0000-00000000125b,80
4700,user_4700,2020-07-14,2499.73,True,00000000-0000-0000-0000-00000000125c,98
4701,user_4701,2020-07-14,733.64,True,00000000-0000-0000-0000-00000000125d,68
4702,user_4702,2020-07-14,6631.46,True,00000000-0000-0000-0000-00000000125e,79
4703,user_4703,2020-07-14,5953.66,True,00000000-0000-0000-0000-00000000125f,22
4704,user_4704,2020-07-15,4151.46,False,00000000-0000-0000-0000-000000001260,8
4705,user_4705,2020-07-15,4221.92,True,00000000-0000-0000-0000-000000001261,32
4706,user_4706,2020-07-15,7850.64,False,00000000-0000-0000-0000-000000001262,34
4707,user_4707,2020-07-15,1957.13,False,00000000-0000-0000-0000-000000001263,49
4708,user_4708,2020-07-15,8202.53,True,00000000-0000-0000-0000-000000001264,23
4709,user_4709,2020-07-15,6487.47,True,00000000-0000-0000-0000-000000001265,87
4710,user_4710,2020-07-15,4189.7,False,00000000-0000-0000-0000-000000001266,23
4711,user_4711,2020-07-15,4580.29,False,00000000-0000-0000-0000-000000001267,18
4712,user_4712,2020-07-15,2566.47,True,00000000-0000-0000-0000-000000001268,38
4713,user_4713,2020-07-15,7521.14,False,00000000-0000-0000-0000-000000001269,60
4714,user_4714,2020-07-15,5128.75,False,00000000-0000-0000-0000-00000000126a,24
4715,user_4715,2020-07-15,3208.55,False,00000000-0000-0000-0000-00000000126b,94
4716,user_4716,2020-07-15,5960.5,True,00000000-0000-0000-0000-00000000126c,24
4717,user_4717,2020-07-15,9957.34,False,00000000-0000-0000-0000-00000000126d,26
4718,user_4718,2020-07-15,4352.62,False,00000000-0000-0000-0000-00000000126e,31
4719,user_4719,2020-07-15,9206.91,False,00000000-0000-0000-0000-00000000126f,10
4720,user_4720,2020-07-15,3450.17,False,00000000-0000-0000-0000-000000001270,68
4721,user_4721,2020-07-15,547.33,True,00000000-0000-0000-0000-000000001271,32
4722,user_4722,2020-07-15,2042.42,True,00000000-0000-0000-0000-000000001272,18
4723,user_4723,2020-07-15,4186.95,False,00000000-0000-0000-0000-000000001273,15
4724,user_4724,2020-07-15,2196.35,False,00000000-0000-0000-0000-000000001274,98
4725,user_4725,2020-07-15,2.27,False,00000000-0000-0000-0000-000000001275,10
4726,user_4726,2020-07-15,9150.02,True,00000000-0000-0000-0000-000000001276,74
4727,user_4727,2020-07-15,8438.79,True,00000000-0000-0000-0000-000000001277,73
4728,user_4728,2020-07-16,7422.92,False,00000000-0000-0000-0000-000000001278,97
4729,user_4729,2020-07-16,1678.15,False,00000000-0000-0000-0000-000000001279,68
4730,user_4730,2020-07-16,1203.64,True,00000000-0000-0000-0000-00000000127a,86
4731,user_4731,2020-07-16,676.05,False,00000000-0000-0000-0000-00000000127b,54
4732,user_4732,2020-07-16,7240.29,False,00000000-0000-0000-0000-00000000127c,24
4733,user_4733,2020-07-16,9288.08,True,00000000-0000-0000-0000-00000000127d,92
4734,user_4734,2020-07-16,4305.36,True,00000000-0000-0000-0000-00000000127e,76
4735,user_4735,2020-07-16,1191.41,True,00000000-0000-0000-0000-00000000127f,95
4736,user_4736,2020-07-16,5123.93,True,00000000-0000-0000-0000-000000001280,33
4737,user_4737,2020-07-16,3488.32,True,00000000-0000-0000-0000-000000001281,11
4738,user_4738,2020-07-16,3748.25,False,00000000-0000-0000-0000-000000001282,87
4739,user_4739,2020-07-16,6213.31,True,00000000-0000-0000-0000-000000001283,20
4740,user_4740,2020-07-16,7187.18,True,00000000-0000-0000-0000-000000001284,28
4741,user_4741,2020-07-16,1106.04,True,00000000-0000-0000-0000-000000001285,50
4742,user_4742,2020-07-16,355.9,True,00000000-0000-0000-0000-000000001286,22
4743,user_4743,2020-07-16,9943.3,True,00000000-0000-0000-0000-000000001287,32
4744,user_4744,2020-07-16,2327.28,True,00000000-0000-0000-0000-000000001288,7
4745,user_4745,2020-07-16,538.31,False,00000000-0000-0000-0000-000000001289,41
4746,user_4746,2020-07-16,1898.75,True,00000000-0000-0000-0000-00000000128a,76
4747,user_4747,2020-07-16,389.58,False,00000000-0000-0000-0000-00000000128b,68
4748,user_4748,2020-07-16,3918.11,False,00000000-0000-0000-0000-00000000128c,40
4749,user_4749,2020-07-16,8024.02,True,00000000-0000-0000-0000-00000000128d,73
4750,user_4750,2020-07-16,3412.44,True,00000000-0000-0000-0000-00000000128e,62
4751,user_4751,2020-07-16,4441.83,False,00000000-0000-0000-0000-00000000128f,13
4752,user_4752,2020-07-17,6755.87,False,00000000-0000-0000-0000-000000001290,87
4753,user_4753,2020-07-17,5088.94,False,00000000-0000-0000-0000-000000001291,61
4754,user_4754,2020-07-17,8614.46,True,00000000-0000-0000-0000-000000001292,74
4755,user_4755,2020-07-17,8660.36,False,00000000-0000-0000-0000-000000001293,45
4756,user_4756,2020-07-17,99.11,True,00000000-0000-0000-0000-000000001294,66
4757,user_4757,2020-07-17,7780.46,True,00000000-0000-0000-0000-000000001295,92
4758,user_4758,2020-07-17,4607.34,False,00000000-0000-0000-0000-000000001296,52
4759,user_4759,2020-07-17,9888.41,True,00000000-0000-0000-0000-000000001297,51
4760,user_4760,2020-07-17,4832.32,True,00000000-0000-0000-0000-000000001298,93
4761,user_4761,2020-07-17,9868.96,False,00000000-0000-0000-0000-000000001299,6
4762,user_4762,2020-07-17,7545.69,False,00000000-0000-0000-0000-00000000129a,80
4763,user_4763,2020-07-17,2486.05,True,00000000-0000-0000-0000-00000000129b,83
4764,user_4764,2020-07-17,5383.95,False,00000000-0000-0000-0000-00000000129c,53
4765,user_4765,2020-07-17,9921.36,True,00000000-0000-0000-0000-00000000129d,10
4766,user_4766,2020-07-17,8575.31,False,00000000-0000-0000-0000-00000000129e,24
4767,user_4767,2020-07-17,973.67,False,00000000-0000-0000-0000-00000000129f,58
4768,user_4768,2020-07-17,7063.72,False,00000000-0000-0000-0000-0000000012a0,87
4769,user_4769,2020-07-17,3455.8,False,00000000-0000-0000-0000-0000000012a1,65
4770,user_4770,2020-07-17,69.82,True,00000000-0000-0000-0000-0000000012a2,26
4771,user_4771,2020-07-17,4034.81,False,00000000-0000-0000-0000-0000000012a3,82
4772,user_4772,2020-07-17,2347.54,True,00000000-0000-0000-0000-0000000012a4,57
4773,user_4773,2020-07-17,8188.69,True,00000000-0000-0000-0000-0000000012a5,92
4774,user_4774,2020-07-17,3373.31,False,00000000-0000-0000-0000-0000000012a6,10
4775,user_4775,2020-07-17,8275.24,False,00000000-0000-0000-0000-0000000012a7,54
4776,user_4776,2020-07-18,5.98,False,00000000-0000-0000-0000-0000000012a8,18
4777,user_4777,2020-07-18,3078.19,False,00000000-0000-0000-0000-0000000012a9,91
4778,user_4778,2020-07-18,2411.65,False,00000000-0000-0000-0000-0000000012aa,38
4779,user_4779,2020-07-18,2335.67,True,00000000-0000-0000-0000-0000000012ab,84
4780,user_4780,2020-07-18,681.87,False,00000000-0000-0000-0000-0000000012ac,89
4781,user_4781,2020-07-18,1871.24,True,00000000-0000-0000-0000-0000000012ad,85
4782,user_4782,2020-07-18,5555.5,True,00000000-0000-0000-0000-0000000012ae,69
4783,user_4783,2020-07-18,2913.61,True,00000000-0000-0000-0000-0000000012af,10
4784,user_4784,2020-07-18,4173.95,True,00000000-0000-0000-0000-0000000012b0,13
4785,user_4785,2020-07-18,3768.67,False,00000000-0000-0000-0000-0000000012b1,59
4786,user_4786,2020-07-18,8759.05,False,00000000-0000-0000-0000-0000000012b2,35
4787,user_4787,2020-07-18,9052.99,True,00000000-0000-0000-0000-0000000012b3,40
4788,user_4788,2020-07-18,4929.57,True,00000000-0000-0000-0000-0000000012b4,1
4789,user_4789,2020-07-18,3301.56,False,00000000-0000-0000-0000-0000000012b5,56
4790,user_4790,2020-07-18,1068.01,True,00000000-0000-0000-0000-0000000012b6,59
4791,user_4791,2020-07-18,9534.03,False,00000000-0000-0000-0000-0000000012b7,19
4792,user_4792,2020-07-18,602.27,True,00000000-0000-0000-0000-0000000012b8,21
4793,user_4793,2020-07-18,2976.5,False,00000000-0000-0000-0000-0000000012b9,3
4794,user_4794,2020-07-18,2980.66,True,00000000-0000-0000-0000-0000000012ba,55
4795,user_4795,2020-07-18,3204.01,True,00000000-0000-0000-0000-0000000012bb,92
4796,user_4796,2020-07-18,1642.87,True,00000000-0000-0000-0000-0000000012bc,57
4797,user_4797,2020-07-18,7831.61,False,00000000-0000-0000-0000-0000000012bd,87
4798,user_4798,2020-07-18,1224.98,False,00000000-0000-0000-0000-0000000012be,64
4799,user_4799,2020-07-18,6349.07,False,00000000-0000-0000-0000-0000000012bf,87
4800,user_4800,2020-07-19,1238.46,True,00000000-0000-0000-0000-0000000012c0,57
4801,user_4801,2020-07-19,705.36,True,00000000-0000-0000-0000-0000000012c1,29
4802,user_4802,2020-07-19,9094.3,True,00000000-0000-0000-0000-0000000012c2,75
4803,user_4803,2020-07-19,1901.29,True,00000000-0000-0000-0000-0000000012c3,18
4804,user_4804,2020-07-19,8212.5,True,00000000-0000-0000-0000-0000000012c4,61
4805,user_4805,2020-07-19,5446.31,True,00000000-0000-0000-0000-0000000012c5,67
4806,user_4806,2020-07-19,778.57,False,00000000-0000-0000-0000-0000000012c6,78
4807,user_4807,2020-07-19,9554.48,False,00000000-0000-0000-0000-0000000012c7,83
4808,user_4808,2020-07-19,2469.61,False,00000000-0000-0000-0000-0000000012c8,43
4809,user_4809,2020-07-19,8596.45,True,00000000-0000-0000-0000-0000000012c9,83
4810,user_4810,2020-07-19,1688.1,False,00000000-0000-0000-0000-0000000012ca,60
4811,user_4811,2020-07-19,8539.43,True,00000000-0000-0000-0000-0000000012cb,20
4812,user_4812,2020-07-19,132.29,True,00000000-0000-0000-0000-0000000012cc,9
4813,user_4813,2020-07-19,5117.8,False,00000000-0000-0000-0000-0000000012cd,29
4814,user_4814,2020-07-19,7694.43,True,00000000-0000-0000-0000-0000000012ce,23
4815,user_4815,2020-07-19,9347.96,True,00000000-0000-0000-0000-0000000012cf,47
4816,user_4816,2020-07-19,9092.02,True,00000000-0000-0000-0000-0000000012d0,54
4817,user_4817,2020-07-19,8196.25,True,00000000-0000-0000-0000-0000000012d1,51
4818,user_4818,2020-07-19,8881.91,True,00000000-0000-0000-0000-0000000012d2,37
4819,user_4819,2020-07-19,1992.2,False,00000000-0000-0000-0000-0000000012d3,66
4820,user_4820,2020-07-19,2841.84,False,00000000-0000-0000-0000-0000000012d4,92
4821,user_4821,2020-07-19,2889.69,True,00000000-0000-0000-0000-0000000012d5,7
4822,user_4822,2020-07-19,3770.54,True,00000000-0000-0000-0000-0000000012d6,28
4823,user_4823,2020-07-19,3933.21,False,00000000-0000-0000-0000-0000000012d7,9
4824,user_4824,2020-07-20,5445.55,False,00000000-0000-0000-0000-0000000012d8,68
4825,user_4825,2020-07-20,1598.8,False,00000000-0000-0000-0000-0000000012d9,74
4826,user_4826,2020-07-20,6912.47,True,00000000-0000-0000-0000-0000000012da,67
4827,user_4827,2020-07-20,1675.67,False,00000000-0000-0000-0000-0000000012db,48
4828,user_4828,2020-07-20,3103.08,False,00000000-0000-0000-0000-0000000012dc,57
4829,user_4829,2020-07-20,5033.45,True,00000000-0000-0000-0000-0000000012dd,34
4830,user_4830,2020-07-20,7964.41,True,00000000-0000-0000-0000-0000000012de,49
4831,user_4831,2020-07-20,7394.69,False,00000000-0000-0000-0000-0000000012df,39
4832,user_4832,2020-07-20,6455.34,True,00000000-0000-0000-0000-0000000012e0,11
4833,user_4833,2020-07-20,1557.73,False,00000000-0000-0000-0000-0000000012e1,84
4834,user_4834,2020-07-20,5470.45,False,00000000-0000-0000-0000-0000000012e2,15
4835,user_4835,2020-07-20,874.47,True,00000000-0000-0000-0000-0000000012e3,77
4836,user_4836,2020-07-20,3773.63,True,00000000-0000-0000-0000-0000000012e4,84
4837,user_4837,2020-07-20,4135.17,False,00000000-0000-0000-0000-0000000012e5,47
4838,user_4838,2020-07-20,398.11,True,00000000-0000-0000-0000-0000000012e6,90
4839,user_4839,2020-07-20,2739.88,True,00000000-0000-0000-0000-0000000012e7,99
4840,user_4840,2020-07-20,9556.49,True,00000000-0000-0000-0000-0000000012e8,0
4841,user_4841,2020-07-20,9536.33,True,00000000-0000-0000-0000-0000000012e9,64
4842,user_4842,2020-07-20,3523.27,True,00000000-0000-0000-0000-0000000012ea,21
4843,user_4843,2020-07-20,431.0,True,00000000-0000-0000-0000-0000000012eb,14
4844,user_4844,2020-07-20,1790.95,True,00000000-0000-0000-0000-0000000012ec,83
4845,user_4845,2020-07-20,3922.18,False,00000000-0000-0000-0000-0000000012ed,66
4846,user_4846,2020-07-20,9477.8,True,00000000-0000-0000-0000-0000000012ee,13
4847,user_4847,2020-07-20,1411.99,False,00000000-0000-0000-0000-0000000012ef,72
4848,user_4848,2020-07-21,7635.16,True,00000000-0000-0000-0000-0000000012f0,18
4849,user_4849,2020-07-21,1086.83,False,00000000-0000-0000-0000-0000000012f1,39
4850,user_4850,2020-07-21,9812.58,True,00000000-0000-0000-0000-0000000012f2,97
4851,user_4851,2020-07-21,3816.16,False,00000000-0000-0000-0000-0000000012f3,3
4852,user_4852,2020-07-21,7752.35,True,00000000-0000-0000-0000-0000000012f4,32
4853,user_4853,2020-07-21,3425.91,False,00000000-0000-0000-0000-0000000012f5,42
4854,user_4854,2020-07-21,6276.69,True,00000000-0000-0000-0000-0000000012f6,36
4855,user_4855,2020-07-21,1920.16,True,00000000-0000-0000-0000-0000000012f7,65
4856,user_4856,2020-07-21,1460.21,False,00000000-0000-0000-0000-0000000012f8,26
4857,user_4857,2020-07-21,9380.64,False,00000000-0000-0000-0000-0000000012f9,44
4858,user_4858,2020-07-21,9176.47,True,00000000-0000-0000-0000-0000000012fa,80
4859,user_4859,2020-07-21,8874.69,False,00000000-0000-0000-0000-0000000012fb,49
4860,user_4860,2020-07-21,6254.33,False,00000000-0000-0000-0000-0000000012fc,94
4861,user_4861,2020-07-21,8082.68,True,00000000-0000-0000-0000-0000000012fd,62
4862,user_4862,2020-07-21,690.37,False,00000000-0000-0000-0000-0000000012fe,5
4863,user_4863,2020-07-21,3347.89,True,00000000-0000-0000-0000-0000000012ff,94
4864,user_4864,2020-07-21,3137.03,False,00000000-0000-0000-0000-000000001300,66
4865,user_4865,2020-07-21,6356.45,True,00000000-0000-0000-0000-000000001301,66
4866,user_4866,2020-07-21,3559.58,False,00000000-0000-0000-0000-000000001302,96
4867,user_4867,2020-07-21,1485.07,True,00000000-0000-0000-0000-000000001303,58
4868,user_4868,2020-07-21,5964.67,True,00000000-0000-0000-0000-000000001304,12
4869,user_4869,2020-07-21,8143.84,False,00000000-0000-0000-0000-000000001305,20
4870,user_4870,2020-07-21,3821.23,False,00000000-0000-0000-0000-000000001306,63
4871,user_4871,2020-07-21,1322.69,True,00000000-0000-0000-0000-000000001307,36
4872,user_4872,2020-07-22,1966.88,True,00000000-0000-0000-0000-000000001308,79
4873,user_4873,2020-07-22,2374.83,False,00000000-0000-0000-0000-000000001309,84
4874,user_4874,2020-07-22,2998.98,False,00000000-0000-0000-0000-00000000130a,47
4875,user_4875,2020-07-22,6427.95,False,00000000-0000-0000-0000-00000000130b,55
4876,user_4876,2020-07-22,6009.45,False,00000000-0000-0000-0000-00000000130c,43
4877,user_4877,2020-07-22,6960.8,False,00000000-0000-0000-0000-00000000130d,12
4878,user_4878,2020-07-22,3625.02,False,00000000-0000-0000-0000-00000000130e,3
4879,user_4879,2020-07-22,8239.98,True,00000000-0000-0000-0000-00000000130f,94
4880,user_4880,2020-07-22,2040.88,False,00000000-0000-0000-0000-000000001310,72
4881,user_4881,2020-07-22,4690.41,False,00000000-0000-0000-0000-000000001311,32
4882,user_4882,2020-07-22,8009.39,False,00000000-0000-0000-0000-000000001312,36
4883,user_4883,2020-07-22,1801.59,False,00000000-0000-0000-0000-000000001313,52
4884,user_4884,2020-07-22,1098.63,True,00000000-0000-0000-0000-000000001314,23
4885,user_4885,2020-07-22,8836.84,True,00000000-0000-0000-0000-000000001315,88
4886,user_4886,2020-07-22,3429.3,True,00000000-0000-0000-0000-000000001316,50
4887,user_4887,2020-07-22,6838.7,True,00000000-0000-0000-0000-000000001317,40
4888,user_4888,2020-07-22,253.49,False,00000000-0000-0000-0000-000000001318,28
